cn,cncode,year,region,incgr,dbacba,llgdp,cbagdp,dbagdp,ofagdp,pcrdbgdp,pcrdbofgdp,bdgdp,fdgdp,bcbd,ll_usd,overhead,netintmargin,concentration,roa,roe,costinc,zscore,inslife,insnonlife,stmktcap,stvaltraded,stturnover,listco_pc,prbond,pubond,intldebt,intldebtnet,nrbloan,offdep,remit
Indonesia,IDN,1960,East Asia and Pacific,Lower-middle-income economies,85.51255,34.2449,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,2072.38,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Indonesia,IDN,1961,East Asia and Pacific,Lower-middle-income economies,85.51255,34.2449,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,2072.38,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Indonesia,IDN,1962,East Asia and Pacific,Lower-middle-income economies,85.51255,34.2449,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,2072.38,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Indonesia,IDN,1963,East Asia and Pacific,Lower-middle-income economies,85.51255,34.2449,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,2072.38,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Indonesia,IDN,1964,East Asia and Pacific,Lower-middle-income economies,85.51255,34.2449,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,2072.38,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Indonesia,IDN,1965,East Asia and Pacific,Lower-middle-income economies,85.51255,34.2449,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,2072.38,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Indonesia,IDN,1966,East Asia and Pacific,Lower-middle-income economies,85.51255,34.2449,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,2072.38,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Indonesia,IDN,1967,East Asia and Pacific,Lower-middle-income economies,85.51255,34.2449,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,1178.33,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Indonesia,IDN,1968,East Asia and Pacific,Lower-middle-income economies,85.51255,34.2449,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,1893.25,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Indonesia,IDN,1969,East Asia and Pacific,Lower-middle-income economies,85.51255,6.07527,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,0.006462,98.89926,3256.96,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Indonesia,IDN,1970,East Asia and Pacific,Lower-middle-income economies,85.51255,7.9222,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,0.016541,98.89926,3716.19,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Indonesia,IDN,1971,East Asia and Pacific,Lower-middle-income economies,85.51255,10.1025,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,0.024939,98.89926,4672.57,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Indonesia,IDN,1972,East Asia and Pacific,Lower-middle-income economies,85.51255,10.8201,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,6521.11,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Indonesia,IDN,1973,East Asia and Pacific,Lower-middle-income economies,85.51255,11.1312,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,8958.92,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Indonesia,IDN,1974,East Asia and Pacific,Lower-middle-income economies,85.51255,11.2375,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,11799.1,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Indonesia,IDN,1975,East Asia and Pacific,Lower-middle-income economies,85.51255,12.7759,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,15103.8,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Indonesia,IDN,1976,East Asia and Pacific,Lower-middle-income economies,85.51255,14.3419,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,18877.8,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Indonesia,IDN,1977,East Asia and Pacific,Lower-middle-income economies,85.51255,14.3014,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,21122.6,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Indonesia,IDN,1978,East Asia and Pacific,Lower-middle-income economies,85.51255,14.3083,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,15658.8,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Indonesia,IDN,1979,East Asia and Pacific,Lower-middle-income economies,85.51255,13.231,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,18873.8,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,0.1531,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Indonesia,IDN,1980,East Asia and Pacific,Lower-middle-income economies,88.8715,13.2401,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,78.9357,25005.2,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,0.132,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Indonesia,IDN,1981,East Asia and Pacific,Lower-middle-income economies,89.5424,15.1643,1.42084,11.7959,7.340896,8.99979,8.99979,10.778,10.778,87.3316,28232.1,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,0.129,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Indonesia,IDN,1982,East Asia and Pacific,Lower-middle-income economies,90.4169,17.0515,1.70211,15.3653,7.340896,11.7899,11.7899,12.2491,12.2491,104.771,28828.2,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,0.1441,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Indonesia,IDN,1983,East Asia and Pacific,Lower-middle-income economies,93.1244,17.0709,1.46732,16.5126,7.340896,12.7897,12.7897,12.6667,12.6667,97.9101,25569.0,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,0.2006,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,0.011714
Indonesia,IDN,1984,East Asia and Pacific,Lower-middle-income economies,94.3171,18.7525,1.26919,19.1736,7.340896,14.6327,14.6327,14.4701,14.4701,103.889,27994.0,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,0.192,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,0.060494
Indonesia,IDN,1985,East Asia and Pacific,Lower-middle-income economies,95.3544,21.5255,1.21958,22.555,7.340896,17.1343,17.1343,17.0329,17.0329,97.9736,33111.7,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,0.1602,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,0.069843
Indonesia,IDN,1986,East Asia and Pacific,Lower-middle-income economies,90.6701,24.8972,1.96986,25.5067,7.340896,20.0301,20.0301,19.8241,19.8241,103.849,26858.8,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,0.1637,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,0.088683
Indonesia,IDN,1987,East Asia and Pacific,Lower-middle-income economies,90.9721,24.8673,2.5884,25.6374,7.340896,20.9823,20.9823,20.0193,20.0193,105.644,31435.3,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,0.1871,0.6361,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,1.61202,0.230213,6.021364999999999,6.400479793548584,0.113263
Indonesia,IDN,1988,East Asia and Pacific,Lower-middle-income economies,91.5763,25.8012,2.65995,27.9528,7.340896,23.5261,23.5261,21.4342,21.4342,113.136,35619.9,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,0.1999,0.5811,34.381202697753906,13.8172,28.3114,0.001348,7.219645,23.420141,1.45966,0.230213,6.021364999999999,6.400479793548584,0.111502
Indonesia,IDN,1989,East Asia and Pacific,Lower-middle-income economies,93.8124,28.4668,2.5355,32.938,7.340896,28.4351,28.4351,24.2856,24.2856,120.067,45304.2,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,0.193,0.5493,1.2104,0.263292,7.52738,0.003146,7.219645,23.420141,1.13548,0.230213,6.021364999999999,6.400479793548584,0.164605
Indonesia,IDN,1990,East Asia and Pacific,Lower-middle-income economies,95.3725,34.2517,2.34009,41.9621,7.340896,37.9875,37.9875,30.0493,30.0493,131.073,58421.0,0.025152,0.035782,100.0,1.217381,12.495,62.24,18.5602,0.2159,0.6359,4.39221,1.91692,14.6319,0.006781,7.219645,23.420141,1.50053,0.230213,6.021364999999999,6.400479793548584,0.145071
Indonesia,IDN,1991,East Asia and Pacific,Lower-middle-income economies,95.8853,37.0996,2.14669,47.0663,7.340896,43.3607,43.3607,33.3597,33.3597,128.971,63342.6,0.042368,0.061348,82.6832,1.217381,12.495,64.4233,18.5602,0.2248,0.6019,5.67756,2.63809,8.09358,0.007522,7.219645,23.420141,1.4637,0.230213,6.021364999999999,6.400479793548584,0.101429
Indonesia,IDN,1992,East Asia and Pacific,Lower-middle-income economies,94.5917,39.0112,2.3812,47.4475,7.340896,43.6668,43.6668,35.0184,35.0184,120.88,71360.8,0.033544,0.049711,43.4848,1.217381,12.495,59.7217,18.5602,0.2727,0.6171,6.6447,2.41113,9.1508,0.008136,7.219645,23.420141,1.62885,0.230213,6.021364999999999,6.400479793548584,0.164611
Indonesia,IDN,1993,East Asia and Pacific,Lower-middle-income economies,95.0154,40.8202,2.6309,48.1072,7.340896,44.798,44.798,36.4969,36.4969,124.439,81446.4,0.031735,0.046942,56.5373,1.217381,12.495,60.8598,18.5602,0.322,0.6063,14.1449,4.11474,9.74089,0.008991,7.219645,23.420141,1.35754,0.230213,6.021364999999999,6.400479793548584,0.218978
Indonesia,IDN,1994,East Asia and Pacific,Lower-middle-income economies,96.5124,41.7591,2.19453,49.9932,7.340896,47.2666,47.2666,37.3907,37.3907,128.226,91401.0,0.03093,0.047257,45.1275,1.217381,12.495,59.2637,18.5602,0.4264,0.6894,22.4017,5.86292,7.68255,0.010993,7.219645,23.420141,2.22961,0.128327,6.021364999999999,6.400479793548584,0.253827
Indonesia,IDN,1995,East Asia and Pacific,Lower-middle-income economies,98.2075,43.6449,1.36993,51.405,7.340896,48.893,48.893,39.2373,39.2373,121.563,108542.0,0.029725,0.045927,42.2903,1.217381,12.495,57.6582,18.5602,0.4458,0.732,27.8012,6.413,7.2356,0.011936,7.219645,23.420141,2.00562,0.201848,23.454,3.22023,0.322067
Indonesia,IDN,1996,East Asia and Pacific,Lower-middle-income economies,98.6425,47.7247,0.854022,53.8591,7.340896,51.1816,51.1816,43.5097,43.5097,114.402,129368.0,0.025779,0.041822,38.3147,1.217381,12.495,62.1706,18.5602,0.5058,0.6849,34.4454,10.1524,12.5091,0.012509,7.219645,23.420141,4.64442,1.28073,24.5635,2.70703,0.350091
Indonesia,IDN,1997,East Asia and Pacific,Lower-middle-income economies,98.6571,50.0901,0.770319,56.3062,7.340896,53.5287,53.5287,45.9609,45.9609,118.284,81659.1,4.98606,2.7006,43.2193,-1.0304,-19.828,74.3522,5.54447,0.5786,0.6415,24.2018,15.7344,26.6194,0.013752,1.55077,0.698375,8.03434,0.945544,28.8521,3.69806,0.336039
Indonesia,IDN,1998,East Asia and Pacific,Lower-middle-income economies,93.7403,53.0535,2.01253,55.3218,7.340896,52.6232,52.6232,48.9297,48.9297,95.9409,75669.6,16.3171,-7.51339,40.2107,-38.6573,119.626,55.78819,0.100635,0.5102,0.6975,16.4734,14.5387,34.609,0.013857,1.5708,2.23578,17.1438,0.230213,53.7427,8.66573,1.00389
Indonesia,IDN,1999,East Asia and Pacific,Lower-middle-income economies,67.3733,55.758,12.9446,48.1117,7.340896,33.8544,33.8544,51.1431,51.1431,38.6019,93682.9,2.82372,-2.42407,67.9202,-10.2314,-692.706,55.78819,0.805587,0.5007,0.5816,33.1881,12.0473,26.4695,0.013152,1.64314,18.9084,8.89063,0.230213,30.7568,5.56417,0.792135
Indonesia,IDN,2000,East Asia and Pacific,Lower-middle-income economies,75.4634,49.5778,17.2609,43.7232,7.340896,17.6317,17.6317,44.6685,44.6685,40.3003,78061.5,2.71996,2.52819,62.7168,0.222217,3.4653,69.0288,3.4199,0.5415,0.6098,26.5358,9.96133,20.9452,0.01359,1.33939,28.5284,6.44282,0.230213,23.1437,4.46736,0.721241
Indonesia,IDN,2001,East Asia and Pacific,Lower-middle-income economies,73.1115,47.9356,15.2096,44.0329,7.340896,17.1919,17.1919,43.182,43.182,39.3292,79345.7,2.36598,3.58908,61.3923,0.420145,7.88124,52.3619,4.68498,0.5859,0.7575,14.0009,6.70361,30.7523,0.014616,1.23148,27.6887,5.46723,0.230213,19.68,4.77742,0.651929
Indonesia,IDN,2002,East Asia and Pacific,Lower-middle-income economies,71.2603,47.3188,15.8798,41.2448,7.340896,17.9015,17.9015,42.9149,42.9149,44.2201,94464.3,2.76488,3.98837,58.5932,1.16824,15.4823,57.278,13.0413,0.6588,0.8317,14.1766,6.06442,37.5915,0.015112,1.20193,27.653,4.35857,0.025554,14.1556,4.69944,0.643419
Indonesia,IDN,2003,East Asia and Pacific,Lower-middle-income economies,75.301,45.1384,14.1383,38.6703,7.340896,19.2393,19.2393,40.7652,40.7652,50.1167,105620.0,3.08429,4.72921,55.3593,1.79059,20.0433,53.3202,14.7441,0.6301,0.6795,18.3755,6.13158,29.184,0.015011,1.73278,25.5666,3.82583,0.230213,10.8309,4.39369,0.634107
Indonesia,IDN,2004,East Asia and Pacific,Lower-middle-income economies,76.8113,42.927,11.6678,37.0942,7.340896,21.5377,21.5377,38.5158,38.5158,61.6265,101375.0,3.28255,5.66578,46.5793,2.3279,23.175,48.4972,16.7728,0.6302,0.6798,24.3091,8.0351,39.967,0.014737,2.34582,21.7882,3.76192,0.001947,10.3568,4.12747,0.726654
Indonesia,IDN,2005,East Asia and Pacific,Lower-middle-income economies,77.913,39.6977,10.1937,34.8201,7.340896,22.6711,22.6711,35.561,35.561,65.8854,107932.0,3.39382,5.36559,42.5543,1.52103,16.0465,56.1949,16.0049,0.8018,0.6852,25.6908,11.4668,57.052,0.014738,2.22948,16.9081,4.70286,0.4621,10.5709,4.65189,1.89584
Indonesia,IDN,2006,East Asia and Pacific,Lower-middle-income economies,79.7219,38.6048,8.7918,32.708,7.340896,22.5426,22.5426,34.4557,34.4557,64.9939,131917.0,3.25524,5.71801,46.675,1.63205,15.7702,51.4614,17.8923,0.77453,0.55622,30.6825,12.7776,49.3762,0.014962,2.02988,16.2736,4.7977,0.652823,9.31534,3.66436,1.56962
Indonesia,IDN,2007,East Asia and Pacific,Lower-middle-income economies,82.8388,38.3983,7.23211,31.529,7.340896,22.6835,22.6835,34.1276,34.1276,67.7692,145123.0,3.3037,5.41366,41.591,1.58004,15.6704,52.9216,17.265,1.09238,0.51061,40.5075,18.5775,77.5781,0.016476,1.97595,16.9195,4.4598,0.230213,9.41495,3.61004,1.42853
Indonesia,IDN,2008,East Asia and Pacific,Lower-middle-income economies,85.4115,36.2529,5.78459,30.755,7.340896,23.4117,23.4117,32.2879,32.2879,77.0878,142859.0,3.31011,5.43281,43.2274,1.16131,12.2058,52.0376,17.5578,1.5586,0.46707,30.2561,21.6117,94.7217,0.016855,1.56862,13.5696,4.56232,0.230213,7.57793,2.63009,1.33156
Indonesia,IDN,2009,East Asia and Pacific,Lower-middle-income economies,86.3522,35.8389,5.0114,30.5017,7.340896,24.0194,25.2649,33.1969,33.1635,75.3522,183436.0,3.30328,5.6417,44.3002,1.67672,16.3734,50.2364,18.2047,1.01838,0.51466,24.879,20.1933,118.953,0.016764,1.50303,13.5886,5.91293,0.564884,7.3876,2.71823,1.25893
Indonesia,IDN,2010,East Asia and Pacific,Lower-middle-income economies,87.8165,35.8183,4.354,29.398,7.340896,23.8398,26.3856,26.4183,26.2875,98.89926,218092.0,3.25895,5.8933,44.4419,1.94861,17.9517,47.5941,19.1934,1.0632286,0.973592,39.4833,18.4752,67.468,0.017509,1.61309,13.5462,5.16252,0.18827,7.08815,6.400479793548584,0.976806
"Iran, Islamic Rep.",IRN,1960,Middle East and North Africa,Upper-middle-income economies,75.59057,15.7524,9.90289,37.75526,6.644979,17.4002,21.5044,36.56574,37.948174,75.52135,4009.69,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,4.3987904
"Iran, Islamic Rep.",IRN,1961,Middle East and North Africa,Upper-middle-income economies,75.8632,17.2824,9.53133,37.75526,6.644979,17.4002,21.5044,36.56574,37.948174,124.849,4374.85,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,4.3987904
"Iran, Islamic Rep.",IRN,1962,Middle East and North Africa,Upper-middle-income economies,69.8563,19.2037,8.37291,14.1388,6.644979,13.9881,15.7479,12.6155,12.6953,99.2045,5563.58,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,4.3987904
"Iran, Islamic Rep.",IRN,1963,Middle East and North Africa,Upper-middle-income economies,71.3204,22.6887,8.28699,14.7993,4.12549,14.6236,18.363,14.4666,14.6351,102.708,6530.1,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,4.3987904
"Iran, Islamic Rep.",IRN,1964,Middle East and North Africa,Upper-middle-income economies,69.9673,24.1569,8.56961,16.1569,4.47493,15.9666,20.0357,15.449,15.6628,103.934,7500.84,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,4.3987904
"Iran, Islamic Rep.",IRN,1965,Middle East and North Africa,Upper-middle-income economies,68.6814,23.6103,6.92093,15.6034,4.74016,15.3125,19.5344,15.1326,15.4069,98.9179,8438.23,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,4.3987904
"Iran, Islamic Rep.",IRN,1966,Middle East and North Africa,Upper-middle-income economies,68.3029,24.9443,7.59467,16.4981,5.26782,16.1146,20.9294,16.4353,16.7597,97.3062,9490.21,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,4.3987904
"Iran, Islamic Rep.",IRN,1967,Middle East and North Africa,Upper-middle-income economies,66.1271,26.4901,8.61136,17.5765,5.40624,17.0484,22.1826,17.9329,18.3446,93.2103,10907.3,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,4.3987904
"Iran, Islamic Rep.",IRN,1968,Middle East and North Africa,Upper-middle-income economies,66.6946,27.1677,9.19987,18.2076,5.5305,17.6903,22.8786,18.9392,19.4416,93.5708,12198.7,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,4.3987904
"Iran, Islamic Rep.",IRN,1969,Middle East and North Africa,Upper-middle-income economies,65.4089,28.5699,10.1026,19.61,5.71405,18.7456,24.0294,20.4989,21.0361,89.6214,13296.8,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,4.3987904
"Iran, Islamic Rep.",IRN,1970,Middle East and North Africa,Upper-middle-income economies,60.3094,29.9768,12.3591,20.6603,5.82401,19.7538,25.1439,21.8182,22.3587,91.3194,14953.6,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,4.3987904
"Iran, Islamic Rep.",IRN,1971,Middle East and North Africa,Upper-middle-income economies,60.5042,29.3874,13.0601,19.9312,5.72533,19.1141,24.1946,21.3743,21.9162,87.8095,17849.0,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,4.3987904
"Iran, Islamic Rep.",IRN,1972,Middle East and North Africa,Upper-middle-income economies,65.6207,30.8547,11.8585,20.3794,6.03637,19.1871,24.1563,21.9392,22.6228,87.1645,23370.9,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,4.3987904
"Iran, Islamic Rep.",IRN,1973,Middle East and North Africa,Upper-middle-income economies,65.8681,28.3689,10.0571,19.3135,5.41113,17.892,22.1824,19.7282,20.445,93.781,31663.0,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,4.3987904
"Iran, Islamic Rep.",IRN,1974,Middle East and North Africa,Upper-middle-income economies,81.961,23.2723,5.71234,16.1143,4.43231,14.2179,17.8396,16.2497,16.8236,82.5934,40965.5,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,4.3987904
"Iran, Islamic Rep.",IRN,1975,Middle East and North Africa,Upper-middle-income economies,85.0288,29.9084,4.32942,22.3448,6.61694,18.7829,24.4471,21.7067,22.4724,89.4589,50217.0,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,4.3987904
"Iran, Islamic Rep.",IRN,1976,Middle East and North Africa,Upper-middle-income economies,92.6277,29.8818,2.97147,23.9312,7.36472,19.761,26.3278,22.4967,23.3567,86.4735,66895.6,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,4.3987904
"Iran, Islamic Rep.",IRN,1977,Middle East and North Africa,Upper-middle-income economies,89.914,35.1967,2.6877,28.0059,9.08844,22.3611,30.7749,26.7804,27.9033,80.6057,79080.3,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,4.3987904
